REP_PERIOD,FUND_TYP,COD_BUDGET,COD_CONS_EK,COD_CONS_EK_NAME,ZAT_AMT,PLANS_AMT,FAKT_AMT,FAKT_V2MB_AMT,FAKTSIK_AMT,FAKTSIK_V2MB_AMT,FAKTSPP_AMT,FAKTSPP_V2MB_AMT,FAKTSID_AMT,FAKTSID_V2MB_AMT,CITY
2022-12-31,C,1.5564e+10,2720,Стипендії,49798700,49798700,49798460,NA,NA,NA,NA,NA,NA,NA,Odesa
2022-12-31,T,1.5564e+10,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",567000,765000,198000,NA,NA,NA,NA,NA,NA,NA,Odesa
2022-12-31,T,1.5564e+10,9000,Нерозподілені видатки,943625936,0,0,NA,NA,NA,NA,NA,NA,NA,Odesa
2022-12-31,S,1.5564e+10,3220,Капітальні трансферти органам державного управління інших рівнів,51462540,0,51461407.8,NA,51461407.8,NA,0,NA,0,NA,Odesa
2022-12-31,C,1.5564e+10,2250,Видатки на відрядження,1096400,1096400,999141.75,NA,NA,NA,NA,NA,NA,NA,Odesa
2022-12-31,C,1.5564e+10,2730,Інші виплати населенню,292032588,292032588,270863433.23,NA,NA,NA,NA,NA,NA,NA,Odesa
2022-12-31,T,1.657e+10,3142,Реконструкція та реставрація інших об'єктів,17513119,17513119,13865742.46,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2720,Стипендії,30746296,30746296,29880342.91,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",10000,10000,0,NA,0,NA,0,NA,0,NA,Poltava
2022-12-31,C,1.657e+10,2260,Видатки та заходи спеціального призначення,3057320,3057320,2691969.2,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2276,Оплата енергосервісу,337599,337599,337598.1,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2410,Обслуговування внутрішніх боргових зобов'язань,332110,332110,291516.24,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2730,Інші виплати населенню,142500,127550,57542.4,NA,30000,NA,21517.4,NA,6025,NA,Poltava
2022-12-31,C,1.657e+10,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",782018005.68,782018005.68,745709364.36,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2111,Заробітна плата,1566411998.22,1562933836.58,1546620242.49,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2250,Видатки на відрядження,707307,677722.32,395516.31,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2730,Інші виплати населенню,57562335.32,57562335.32,52473603.02,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",94760,51174.83,13968.59,NA,0,NA,10712.59,NA,3256,NA,Poltava
2022-12-31,C,1.657e+10,2240,Оплата послуг (крім комунальних),354614386.09,354614386.09,304140885.93,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,3122,Капітальне будівництво (придбання) інших об'єктів,1419895,1429847.07,1275616.19,NA,1275616.19,NA,0,NA,0,NA,Poltava
2022-12-31,T,1.657e+10,3121,Капітальне будівництво (придбання) житла,0,1327313.67,1048822.48,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2274,Оплата природного газу,34460261.84,34085257.45,28590469.73,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2730,Інші виплати населенню,57704835.32,57689885.32,52531145.42,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2275,Оплата інших енергоносіїв та інших комунальних послуг,346280,276260.61,247552.24,NA,0,NA,236540.7,NA,11011.54,NA,Poltava
2022-12-31,C,1.657e+10,2250,Видатки на відрядження,580557,580557,323787.5,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2120,Нарахування на оплату праці,339324948.43,339324948.43,333090424.3,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2800,Інші поточні видатки,2472104.92,2472104.92,1739435.33,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,3143,"Реставрація пам'яток культури, історії та архітектури",9355345,9355345,661022.21,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,3210,"Капітальні трансферти підприємствам (установам, організаціям)",350166979,350166979,340665816.77,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2275,Оплата інших енергоносіїв та інших комунальних послуг,10504631.14,10434611.75,7141976.11,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2240,Оплата послуг (крім комунальних),2933310,2673164.45,1455515.93,NA,0,NA,1271569.38,NA,183946.55,NA,Poltava
2022-12-31,C,1.657e+10,2620,Поточні трансферти органам державного управління інших рівнів,624838058,0,365557332.07,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,9000,Нерозподілені видатки,47562067.35,0,0,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,3122,Капітальне будівництво (придбання) інших об'єктів,1419895,1429847.07,1275616.19,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2620,Поточні трансферти органам державного управління інших рівнів,321580,0,321580,NA,321580,NA,0,NA,0,NA,Poltava
2022-12-31,C,1.657e+10,2210,"Предмети, матеріали, обладнання та інвентар",161437802.93,161437802.93,123908263.8,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2800,Інші поточні видатки,2593004.92,2627430.76,1820089.08,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,3210,"Капітальні трансферти підприємствам (установам, організаціям)",350166979,350166979,340665816.77,NA,340665816.77,NA,0,NA,0,NA,Poltava
2022-12-31,C,1.657e+10,2273,Оплата електроенергії,40606222.01,40606222.01,29540260.86,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2220,Медикаменти та перев'язувальні матеріали,778269.81,778269.81,777502.72,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2720,Стипендії,443900,333772,333772,NA,0,NA,333772,NA,0,NA,Poltava
2022-12-31,S,1.657e+10,2210,"Предмети, матеріали, обладнання та інвентар",1871562,15535508.32,15043873.12,NA,0,NA,877640.25,NA,14166232.87,NA,Poltava
2022-12-31,T,1.657e+10,3110,Придбання обладнання і предметів довгострокового користування,106741555.29,112728063.37,76470049.75,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2111,Заробітна плата,1552955958.22,1552955958.22,1537631858.38,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2210,"Предмети, матеріали, обладнання та інвентар",163309364.93,176973311.25,138952136.92,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2111,Заробітна плата,13456040,9977878.36,8988384.11,NA,0,NA,8114867.84,NA,873516.27,NA,Poltava
2022-12-31,T,1.657e+10,2272,Оплата водопостачання та водовідведення,10263749.65,9645274.9,7401383.02,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2620,Поточні трансферти органам державного управління інших рівнів,625159638,0,365878912.07,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",195055.39,195055.39,34661.68,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,3142,Реконструкція та реставрація інших об'єктів,17513119,17513119,13865742.46,NA,13865742.46,NA,0,NA,0,NA,Poltava
2022-12-31,T,1.657e+10,9000,Нерозподілені видатки,47562067.35,0,0,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,3121,Капітальне будівництво (придбання) житла,0,1327313.67,1048822.48,NA,0,NA,0,NA,1048822.48,NA,Poltava
2022-12-31,T,1.657e+10,2410,Обслуговування внутрішніх боргових зобов'язань,332110,332110,291516.24,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",8293780,8293780,2422636.44,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2240,Оплата послуг (крім комунальних),357547696.09,357287550.54,305596401.86,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",782447405.68,782447405.68,745995668.36,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2274,Оплата природного газу,33876881.84,33876881.84,28515320.69,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2273,Оплата електроенергії,2646454,1062809.03,806825.45,NA,0,NA,806825.45,NA,0,NA,Poltava
2022-12-31,C,1.657e+10,2272,Оплата водопостачання та водовідведення,9109065.65,9109065.65,6887187.56,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2271,Оплата теплопостачання,4857530,2098558.01,1928527.19,NA,0,NA,1928527.19,NA,0,NA,Poltava
2022-12-31,S,1.657e+10,2800,Інші поточні видатки,120900,155325.84,80653.75,NA,0,NA,80653.75,NA,0,NA,Poltava
2022-12-31,S,1.657e+10,3132,Капітальний ремонт інших об'єктів,97065588.4,96925588.4,88951275.89,NA,88951275.89,NA,0,NA,0,NA,Poltava
2022-12-31,S,1.657e+10,2250,Видатки на відрядження,126750,97165.32,71728.81,NA,0,NA,12634.96,NA,59093.85,NA,Poltava
2022-12-31,T,1.657e+10,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",289815.39,246230.22,48630.27,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2120,Нарахування на оплату праці,342284158.43,341491652.39,335030034.7,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2274,Оплата природного газу,583380,208375.61,75149.04,NA,0,NA,75149.04,NA,0,NA,Poltava
2022-12-31,T,1.657e+10,2230,Продукти харчування,79549390.85,84808221.28,54598378.39,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,3220,Капітальні трансферти органам державного управління інших рівнів,91323957,0,89422385.71,NA,89422385.71,NA,0,NA,0,NA,Poltava
2022-12-31,T,1.657e+10,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",8303780,8303780,2422636.44,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2230,Продукти харчування,7382050,12640880.43,12058748.41,NA,0,NA,7141708.36,NA,4917040.05,NA,Poltava
2022-12-31,T,1.657e+10,2260,Видатки та заходи спеціального призначення,3057320,3057320,2691969.2,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2272,Оплата водопостачання та водовідведення,1154684,536209.25,514195.46,NA,0,NA,514195.46,NA,0,NA,Poltava
2022-12-31,S,1.657e+10,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",429400,429400,286304,NA,286304,NA,0,NA,0,NA,Poltava
2022-12-31,T,1.657e+10,2271,Оплата теплопостачання,154246131.72,151487159.73,136241952.88,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2220,Медикаменти та перев'язувальні матеріали,847299.81,964342.94,963522.29,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2276,Оплата енергосервісу,337599,337599,337598.1,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,2720,Стипендії,31190196,31080068,30214114.91,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,3110,Придбання обладнання і предметів довгострокового користування,106741555.29,112728063.37,76470049.75,NA,70280753.67,NA,70080,NA,6119216.08,NA,Poltava
2022-12-31,T,1.657e+10,2273,Оплата електроенергії,43252676.01,41669031.04,30347086.31,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2275,Оплата інших енергоносіїв та інших комунальних послуг,10158351.14,10158351.14,6894423.87,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2271,Оплата теплопостачання,149388601.72,149388601.72,134313425.69,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,C,1.657e+10,2230,Продукти харчування,72167340.85,72167340.85,42539629.98,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,T,1.657e+10,3220,Капітальні трансферти органам державного управління інших рівнів,91323957,0,89422385.71,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2120,Нарахування на оплату праці,2959210,2166703.96,1939610.4,NA,0,NA,1752775.12,NA,186835.28,NA,Poltava
2022-12-31,T,1.657e+10,3132,Капітальний ремонт інших об'єктів,97065588.4,96925588.4,88951275.89,NA,NA,NA,NA,NA,NA,NA,Poltava
2022-12-31,S,1.657e+10,2220,Медикаменти та перев'язувальні матеріали,69030,186073.13,186019.57,NA,0,NA,10971.51,NA,175048.06,NA,Poltava
2022-12-31,S,1.657e+10,3143,"Реставрація пам'яток культури, історії та архітектури",9355345,9355345,661022.21,NA,661022.21,NA,0,NA,0,NA,Poltava
2022-12-31,S,1.7564e+10,3220,Капітальні трансферти органам державного управління інших рівнів,32028840,0,9429260,NA,9429260,NA,0,NA,0,NA,Rivne
2022-12-31,T,1.7564e+10,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",8253300,8469679.2,241929.2,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2250,Видатки на відрядження,884408,857408,385272.75,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2273,Оплата електроенергії,36906098,36906098,23326649.55,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2275,Оплата інших енергоносіїв та інших комунальних послуг,2396052,2396052,2099618.7,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2120,Нарахування на оплату праці,276754504.76,275231552.49,271754301.36,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,3122,Капітальне будівництво (придбання) інших об'єктів,54492401,54492401,48684999.66,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",9615758,9615758,9203421.38,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2272,Оплата водопостачання та водовідведення,9614695,9572978.04,7377665.81,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2210,"Предмети, матеріали, обладнання та інвентар",34227305,34227305,23064984.05,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",1801699.49,2728324.49,962178,NA,0,NA,27557,NA,934621,NA,Rivne
2022-12-31,C,1.7564e+10,2111,Заробітна плата,1230749778,1230749778,1226636174.2,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2220,Медикаменти та перев'язувальні матеріали,1005240,1118343.34,1057378.78,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2800,Інші поточні видатки,80940,92721,26389.42,NA,0,NA,26389.42,NA,0,NA,Rivne
2022-12-31,S,1.7564e+10,3142,Реконструкція та реставрація інших об'єктів,29758667.42,29758667.42,20812849.59,NA,20812849.59,NA,0,NA,0,NA,Rivne
2022-12-31,C,1.7564e+10,2274,Оплата природного газу,6133235,6133235,3333200.16,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2274,Оплата природного газу,717000,700763.61,115489.06,NA,0,NA,115489.06,NA,0,NA,Rivne
2022-12-31,S,1.7564e+10,2230,Продукти харчування,36157200,29342710.67,11858750.72,NA,0,NA,11838979.57,NA,19771.15,NA,Rivne
2022-12-31,T,1.7564e+10,3142,Реконструкція та реставрація інших об'єктів,29758667.42,29758667.42,20812849.59,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,9000,Нерозподілені видатки,14706350.92,0,0,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2620,Поточні трансферти органам державного управління інших рівнів,85092060,0,32762577.06,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2210,"Предмети, матеріали, обладнання та інвентар",5405456,52684861.72,50591081.35,NA,0,NA,2907034.94,NA,47684046.41,NA,Rivne
2022-12-31,T,1.7564e+10,3132,Капітальний ремонт інших об'єктів,32135079.43,31666879.43,21250530.55,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2271,Оплата теплопостачання,137602287,137378503,110533251.06,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2111,Заробітна плата,1254597478,1247695133.51,1240163489.75,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2730,Інші виплати населенню,12700,33730,30980,NA,0,NA,4950,NA,26030,NA,Rivne
2022-12-31,T,1.7564e+10,2800,Інші поточні видатки,2206165.6,2217946.6,962334.56,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2730,Інші виплати населенню,43512869.26,43512869.26,40242851.39,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,3110,Придбання обладнання і предметів довгострокового користування,38141100,66511668.95,64407235.38,NA,34966606.43,NA,138565,NA,29302063.95,NA,Rivne
2022-12-31,C,1.7564e+10,2800,Інші поточні видатки,2125225.6,2125225.6,935945.14,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2250,Видатки на відрядження,130630,103630,25898,NA,0,NA,25598,NA,300,NA,Rivne
2022-12-31,S,1.7564e+10,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",7957300,8173679.2,241929.2,NA,25550,NA,0,NA,216379.2,NA,Rivne
2022-12-31,T,1.7564e+10,2420,Обслуговування зовнішніх боргових зобов'язань,2599900,2599900,694393.55,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2720,Стипендії,48789100,48872300,48797767.27,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2271,Оплата теплопостачання,135476287,135476287,109341229.09,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2230,Продукти харчування,47762803.46,47762803.46,41637637.14,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2274,Оплата природного газу,6850235,6833998.61,3448689.22,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2120,Нарахування на оплату праці,5247634,3724681.73,3024155.56,NA,0,NA,3006046.14,NA,18109.42,NA,Rivne
2022-12-31,S,1.7564e+10,3210,"Капітальні трансферти підприємствам (установам, організаціям)",166949401.14,166949401.14,140048673.7,NA,140048673.7,NA,0,NA,0,NA,Rivne
2022-12-31,S,1.7564e+10,2240,Оплата послуг (крім комунальних),2735539,5327227.57,3896880.38,NA,0,NA,1126778.35,NA,2770102.03,NA,Rivne
2022-12-31,S,1.7564e+10,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",150165347.37,150165347.37,0,NA,0,NA,0,NA,0,NA,Rivne
2022-12-31,C,1.7564e+10,2620,Поточні трансферти органам державного управління інших рівнів,85092060,0,32762577.06,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,9000,Нерозподілені видатки,14706350.92,0,0,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2420,Обслуговування зовнішніх боргових зобов'язань,2599900,2599900,694393.55,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",296000,296000,0,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2240,Оплата послуг (крім комунальних),242410917.16,245002605.73,181736609.35,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2240,Оплата послуг (крім комунальних),239675378.16,239675378.16,177839728.97,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2275,Оплата інших енергоносіїв та інших комунальних послуг,105580,111682,53681.31,NA,0,NA,53681.31,NA,0,NA,Rivne
2022-12-31,C,1.7564e+10,2720,Стипендії,48057400,48057400,48039824.99,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2272,Оплата водопостачання та водовідведення,8933515,8933515,7064251,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,3220,Капітальні трансферти органам державного управління інших рівнів,32028840,0,9429260,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",11417457.49,12344082.49,10165599.38,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2271,Оплата теплопостачання,2126000,1902216,1192021.97,NA,0,NA,1192021.97,NA,0,NA,Rivne
2022-12-31,S,1.7564e+10,2111,Заробітна плата,23847700,16945355.51,13527315.55,NA,0,NA,13442327.21,NA,84988.34,NA,Rivne
2022-12-31,T,1.7564e+10,2230,Продукти харчування,83920003.46,77105514.13,53496387.86,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,3122,Капітальне будівництво (придбання) інших об'єктів,54492401,54492401,48684999.66,NA,48684999.66,NA,0,NA,0,NA,Rivne
2022-12-31,S,1.7564e+10,2720,Стипендії,731700,814900,757942.28,NA,0,NA,757942.28,NA,0,NA,Rivne
2022-12-31,T,1.7564e+10,3210,"Капітальні трансферти підприємствам (установам, організаціям)",166949401.14,166949401.14,140048673.7,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2220,Медикаменти та перев'язувальні матеріали,970540,970540,914949.44,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2273,Оплата електроенергії,2239030,1830794.22,529795.43,NA,0,NA,529795.43,NA,0,NA,Rivne
2022-12-31,T,1.7564e+10,2210,"Предмети, матеріали, обладнання та інвентар",39632761,86912166.72,73656065.4,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2272,Оплата водопостачання та водовідведення,681180,639463.04,313414.81,NA,0,NA,283269.98,NA,30144.83,NA,Rivne
2022-12-31,S,1.7564e+10,3132,Капітальний ремонт інших об'єктів,32135079.43,31666879.43,21250530.55,NA,21250530.55,NA,0,NA,0,NA,Rivne
2022-12-31,C,1.7564e+10,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",800017507.69,800017507.69,753888726.83,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2273,Оплата електроенергії,39145128,38736892.22,23856444.98,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2730,Інші виплати населенню,43525569.26,43546599.26,40273831.39,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,3110,Придбання обладнання і предметів довгострокового користування,38141100,66511668.95,64407235.38,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.7564e+10,2275,Оплата інших енергоносіїв та інших комунальних послуг,2501632,2507734,2153300.01,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,S,1.7564e+10,2220,Медикаменти та перев'язувальні матеріали,34700,147803.34,142429.34,NA,0,NA,12826,NA,129603.34,NA,Rivne
2022-12-31,T,1.7564e+10,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",950182855.06,950182855.06,753888726.83,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2120,Нарахування на оплату праці,271506870.76,271506870.76,268730145.8,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,C,1.7564e+10,2250,Видатки на відрядження,753778,753778,359374.75,NA,NA,NA,NA,NA,NA,NA,Rivne
2022-12-31,T,1.8531e+10,3210,"Капітальні трансферти підприємствам (установам, організаціям)",130262200,130262200,55122015.85,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,T,1.8531e+10,3131,Капітальний ремонт житлового фонду (приміщень),13009874,13009874,6369943.94,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,T,1.8531e+10,3143,"Реставрація пам'яток культури, історії та архітектури",500000,500000,0,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,S,1.8531e+10,3210,"Капітальні трансферти підприємствам (установам, організаціям)",130262200,130262200,55122015.85,NA,55122015.85,NA,0,NA,0,NA,Sumy
2022-12-31,C,1.8531e+10,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",3250000,3250000,63670.21,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,S,1.8531e+10,2240,Оплата послуг (крім комунальних),8240405,10422482.31,6360726.18,NA,3815167.32,NA,362536.59,NA,2183022.27,NA,Sumy
2022-12-31,S,1.8531e+10,2230,Продукти харчування,79879780,36598230.78,32904774.16,NA,0,NA,8111194.89,NA,24793579.27,NA,Sumy
2022-12-31,T,1.8531e+10,3110,Придбання обладнання і предметів довгострокового користування,77067546,93658453.94,53283275.06,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,S,1.8531e+10,3141,Реконструкція житлового фонду (приміщень),12000,12000,0,NA,0,NA,0,NA,0,NA,Sumy
2022-12-31,C,1.8531e+10,9000,Нерозподілені видатки,28506506,0,0,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,C,1.8531e+10,2271,Оплата теплопостачання,124252780,124252780,98742071.23,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,T,1.8531e+10,3132,Капітальний ремонт інших об'єктів,329036086,338683107.12,36379211.06,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,T,1.8531e+10,2620,Поточні трансферти органам державного управління інших рівнів,202066676,0,51674473.13,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,T,1.8531e+10,2800,Інші поточні видатки,2270788,2256478,1641341.83,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,C,1.8531e+10,2730,Інші виплати населенню,223108265.86,223108265.86,177496910.14,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,T,1.8531e+10,2276,Оплата енергосервісу,3915100,3915100,2621127.87,NA,NA,NA,NA,NA,NA,NA,Sumy
2022-12-31,S,1.8531e+10,2272,Оплата водопостачання та водовідведення,594634,457139.04,372072.25,NA,0,NA,329293.22,NA,42779.03,NA,Sumy
2022-12-31,T,1.8531e+10,2240,Оплата послуг (крім комунальних),317915106,320097183.31,232727168.62,NA,NA,NA,NA,NA,NA,NA,Sumy
